ProblemName,Time_alns_e,Time_alns_g,Time_alns_u,Time_no-alns,PInt_alns_e,PInt_alns_g,PInt_alns_u,PInt_no-alns,Status_alns_e,Status_alns_g,Status_alns_u,Status_no-alns,LP_Iterations_dualLP_alns_e,LP_Iterations_dualLP_alns_g,LP_Iterations_dualLP_alns_u,LP_Iterations_dualLP_no-alns,TimeQ+10_alns_e,TimeQ+10_alns_g,TimeQ+10_alns_u,TimeQ+10_no-alns,PIntQ+1000_alns_e,PIntQ+1000_alns_g,PIntQ+1000_alns_u,PIntQ+1000_no-alns,groupTags_alns_e,groupTags_alns_g,groupTags_alns_u,groupTags_no-alns
eilB101,285.84,287.58,363.91,285.77,703.1506063715088,729.649260776427,1089.6343467437512,699.8313541341513,ok,ok,ok,ok,1072813.0,1072813.0,1323196.0,1072813.0,1.0002366703857728,1.0061196199749807,1.2641917706325863,1.0,1.0019526950301774,1.017541685279399,1.2293186272047294,1.0,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010
enigma,0.5,0.61,0.65,0.5,30.0,60.0,70.0,30.0,ok,ok,ok,ok,852.0,852.0,852.0,852.0,1.0,1.0104761904761905,1.0142857142857142,1.0,1.0,1.029126213592233,1.0388349514563107,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
enlight13,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,ok,ok,ok,ok,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010
enlight14,0.5,0.5,0.5,0.5,1.0,2.0,3.0,3.0,ok,ok,ok,ok,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9980059820538385,0.9990029910269193,1.0,1.0,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010
enlight15,0.5,0.5,0.5,0.5,0.0,10.0,10.0,10.0,ok,ok,ok,ok,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9900990099009901,1.0,1.0,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
enlight16,0.5,0.5,0.5,0.5,3.0,4.0,7.000000000000001,2.0,ok,ok,ok,ok,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0009980039920159,1.001996007984032,1.0049900199600799,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
enlight9,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.0,ok,ok,ok,ok,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.001,1.001,1.0,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
ex10,506.47,504.27,515.13,514.53,50600.0,50400.0,51500.0,51500.0,ok,ok,ok,ok,0.0,0.0,0.0,0.0,0.9846338626961281,0.9804396316702572,1.001143881188874,1.0,0.9828571428571429,0.979047619047619,1.0,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
ex1010-pi,7200.0,7200.0,7200.0,7200.0,20757.819473450465,20755.219473450466,20756.606433637284,20755.219473450466,timelimit,timelimit,timelimit,timelimit,10601345.0,10732923.0,10740008.0,10937340.0,1.0,1.0,1.0,1.0,1.0001195115500063,1.0,1.0000637529852783,1.0,All;;;,All;;;,All;;;,All;;;
ex9,39.15,39.27,41.3,39.25,3910.0,3929.9999999999995,4130.0,3920.0000000000005,ok,ok,ok,ok,0.0,0.0,0.0,0.0,0.9979695431472081,1.0004060913705584,1.0416243654822335,1.0,0.9979674796747967,1.0020325203252032,1.0426829268292683,1.0,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010
f2000,7200.0,7200.0,7200.0,7200.0,720001.0,720001.0,720001.0,720001.0,timelimit,timelimit,timelimit,timelimit,1992583.0,1991561.0,1987411.0,1992583.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,All;;;,All;;;,All;;;,All;;;
fast0507,57.28,57.33,54.68,54.38,245.2110299571418,237.4516811766033,234.3834993584215,244.02837748417565,ok,ok,ok,ok,57429.0,57429.0,57429.0,57429.0,1.045045045045045,1.0458216837527183,1.0046598322460394,1.0,1.000950663581612,0.9947133872292587,0.9922470593916359,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
fiball,7200.0,7200.0,7200.0,7200.0,15840.682801444429,15984.020156609904,15825.855555208393,15812.60965914234,timelimit,timelimit,timelimit,timelimit,1004878.0,1004268.0,1007048.0,1011065.0,1.0,1.0,1.0,1.0,1.001669767089776,1.0101953534247645,1.0007878548502938,1.0,All;;;,All;;;,All;;;,All;;;
fiber,2.52,2.53,2.55,2.87,25.648761246851382,24.23178665005404,24.231786748591933,41.999617642450474,ok,ok,ok,ok,2446.0,2446.0,2446.0,2446.0,0.9728049728049727,0.9735819735819734,0.9751359751359752,1.0,0.9843081934784264,0.9829483325218521,0.9829483326164182,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
fixnet6,7.96,8.32,8.16,8.13,92.6693774493858,97.54592065926235,93.89353207243211,95.10764905432407,ok,ok,ok,ok,3380.0,3380.0,3380.0,3380.0,0.990623276337562,1.0104798676227247,1.00165471594043,1.0,0.997773486828401,1.0022265131715988,0.99889132636144,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
flugpl,0.5,0.5,0.5,0.5,0.6968641114982579,0.6968641114982579,0.6968641114982579,0.6968641114982579,ok,ok,ok,ok,48.0,48.0,48.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
g200x740i,7200.0,7200.0,7200.0,7200.0,43808.55655898145,20994.055061685514,29033.916872038848,29123.359853973394,timelimit,timelimit,timelimit,timelimit,21664281.0,24701467.0,20841182.0,22018603.0,1.0,1.0,1.0,1.0,1.487501951183278,0.7301328659320985,0.9970307767006027,1.0,All;;;,All;;;,All;;;,All;;;
gen,0.5,0.5,0.5,0.5,10.000001328425638,10.00000033210641,1.3284256374153494e-06,0.00719230173798997,ok,ok,ok,ok,141.0,141.0,141.0,141.0,1.0,1.0,1.0,1.0,1.0099927371559068,1.0099927361595948,0.9999928090784069,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
germanrr,7200.0,7200.0,7200.0,7200.0,58915.19919309785,59013.04577419121,51677.90647930515,59019.94306294967,timelimit,timelimit,timelimit,timelimit,5572613.0,5573367.0,5531434.0,5572613.0,1.0,1.0,1.0,1.0,0.9982548488967747,0.9998850833838475,0.877673383062958,1.0,All;;;,All;;;,All;;;,All;;;
germany50-DBM,7200.0,7200.0,7200.0,7200.0,6482.4669180113815,6598.965122462444,4321.256784727286,5700.608978195068,timelimit,timelimit,timelimit,timelimit,19641572.0,18957619.0,20019496.0,18271392.0,1.0,1.0,1.0,1.0,1.1166846091691984,1.1340708206061243,0.7941452488935811,1.0,All;;;,All;;;,All;;;,All;;;
gesa2,1.06,1.02,0.61,0.56,87.61747420418781,78.99496352140378,44.49830855409255,44.49665567096129,ok,ok,ok,ok,916.0,916.0,916.0,916.0,1.0473484848484849,1.043560606060606,1.0047348484848484,1.0,1.0412838263283157,1.0330286436659595,1.0000015824685722,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
gesa2-o,0.7,1.12,1.02,0.63,22.061244727213595,43.77547023018596,52.06124500867362,22.061177799598372,ok,ok,ok,ok,1062.0,1062.0,1062.0,1062.0,1.006585136406397,1.046095954844779,1.0366886171213545,1.0,1.0000000654829835,1.0212455896987853,1.0293525161318255,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
gesa3,4.85,4.85,4.81,5.12,12.490970677853031,20.300467544227438,10.431445942149962,29.76514179117517,ok,ok,ok,ok,2550.0,2550.0,2550.0,2550.0,0.9821428571428571,0.9821428571428571,0.9794973544973543,1.0,0.9832251351184063,0.9908089001434979,0.9812251405059252,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
gesa3_o,3.15,3.41,3.45,3.45,60.00346003188061,90.00345965347383,90.00346003188059,90.00346003188059,ok,ok,ok,ok,2374.0,2374.0,2374.0,2374.0,0.9776951672862454,0.9970260223048327,1.0,1.0,0.9724771515870945,0.9999999996528388,1.0,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
glass4,1525.54,1709.61,1263.89,3358.24,36138.652587761404,42951.71734299408,28260.082970319545,80752.22120530806,ok,ok,ok,ok,12484403.0,13909152.0,10995318.0,23456683.0,0.4558879414768544,0.5105366600954802,0.37820642234520113,1.0,0.45428310130550975,0.5376210786079578,0.3579117795079521,1.0,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010
gmu-35-40,7200.0,7200.0,7200.0,7200.0,165.4928404464111,110.02762740631503,82.7010112332938,82.20426738310314,timelimit,timelimit,timelimit,timelimit,16704365.0,22388668.0,20630944.0,20892863.0,1.0,1.0,1.0,1.0,1.0769619706496902,1.0257098967928597,1.0004590111729939,1.0,All;;;MIPLIB2010,All;;;MIPLIB2010,All;;;MIPLIB2010,All;;;MIPLIB2010
gmu-35-50,7200.0,7200.0,7200.0,7200.0,720036.0,720005.0,720004.0,720008.0,timelimit,timelimit,timelimit,timelimit,10632538.0,8599125.0,8609203.0,10588760.0,1.0,1.0,1.0,1.0,1.0000388345205602,0.9999958391585114,0.9999944522113485,1.0,All;;;,All;;;,All;;;,All;;;
gmut-75-50,7200.0,7200.0,7200.0,7200.0,3821.0381088549234,4705.734921125496,4224.893258462683,3587.148321231924,timelimit,timelimit,timelimit,timelimit,1400955.0,1428249.0,1524945.0,1362604.0,1.0,1.0,1.0,1.0,1.0509880586464635,1.2438522850277414,1.1390286279340291,1.0,All;;;,All;;;,All;;;,All;;;
gmut-77-40,7200.0,7200.0,7200.0,7200.0,1355.4955519372897,1600.2319445354804,2392.0164222918293,2928.8048490904634,timelimit,timelimit,timelimit,timelimit,3044954.0,3706482.0,2963609.0,3152149.0,1.0,1.0,1.0,1.0,0.599545063298982,0.6618378983973832,0.8633710638687225,1.0,All;;;,All;;;,All;;;,All;;;
go19,7200.0,7200.0,7200.0,7200.0,292.8155559086883,292.70933883170284,296.2588870972166,292.507788444106,timelimit,timelimit,timelimit,timelimit,66033855.0,66012136.0,64769570.0,65964062.0,1.0,1.0,1.0,1.0,1.0002381165261316,1.0001559374646705,1.0029021864987182,1.0,All;;;,All;;;,All;;;,All;;;
gt2,0.5,0.5,0.5,0.5,8.838022563201669,8.838022563201669,8.838022563201669,8.838022563201669,ok,ok,ok,ok,96.0,96.0,96.0,96.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
hanoi5,7200.0,7200.0,7200.0,7200.0,720000.0,720000.0,720000.0,720000.0,timelimit,timelimit,timelimit,timelimit,9924793.0,10043402.0,10050512.0,10056027.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,All;;;,All;;;,All;;;,All;;;
haprp,0.64,0.68,0.63,0.61,19.69984826623478,21.63981750132696,19.6998481791192,19.699848004888043,ok,ok,ok,ok,684.0,684.0,684.0,684.0,1.002827521206409,1.006597549481621,1.0018850141376061,1.0,1.0000000002562976,1.0019024907184546,1.000000000170865,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
ic97_potential,7200.0,7200.0,7200.0,7200.0,784.276336799987,1107.5774128929434,384.15199369378365,1233.638029028454,timelimit,timelimit,timelimit,timelimit,48375542.0,50081953.0,48474888.0,49072278.0,1.0,1.0,1.0,1.0,0.7988207192085093,0.9435626477982458,0.6196850052270269,1.0,All;;;,All;;;,All;;;,All;;;
iis-100-0-cov,1404.07,1393.91,1403.8,1405.91,257.05698924731183,256.4118279569892,257.62394916911046,257.05698924731183,ok,ok,ok,ok,3409618.0,3409618.0,3409618.0,3409618.0,0.9987004823752921,0.9915248850562536,0.9985097922890578,1.0,1.0,0.9994867684632908,1.0004510216534717,1.0,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010
iis-bupa-cov,6020.45,6002.49,6023.92,6019.34,1004.2341185858515,1005.9875793637025,1000.5821739582973,1001.5314158831488,ok,ok,ok,ok,10113366.0,10113366.0,10113366.0,10113366.0,1.0001840997522116,0.9972053325903001,1.000759618797414,1.0,1.0013503174025926,1.0022263769857378,0.9995257421805529,1.0,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010
iis-pima-cov,809.73,806.24,805.3,805.74,1110.644181922646,1088.5925093106598,1107.1027927118603,1087.6946764933223,ok,ok,ok,ok,694807.0,694807.0,694807.0,694807.0,1.0048912643734524,1.0006129403976758,0.9994606124500452,1.0,1.0109927498918911,1.0004300594466455,1.0092964342138082,1.0,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010
in,7188.64,7188.55,7187.98,7188.39,470211.38072531903,470244.030725319,470156.03210208187,470191.63072531903,timelimit,timelimit,timelimit,timelimit,451169.0,448742.0,450468.0,451775.0,1.0000347299882335,1.0000222271924695,0.999943042819297,1.0,1.0000419150059385,1.0001112074081606,0.9999244497972463,1.0,All;;;,All;;;,All;;;,All;;;
ivu06-big,7200.0,7200.0,7200.0,7200.0,26050.83459015475,26050.839094168645,26050.850354203387,26150.611641466894,timelimit,timelimit,timelimit,timelimit,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9963250532757887,0.9963252191657492,0.9963256338906509,1.0,All;;;,All;;;,All;;;,All;;;
ivu52,7200.0,7200.0,7200.0,7200.0,107599.3229619859,118778.32660231904,114155.57510589807,108599.4439289055,timelimit,timelimit,timelimit,timelimit,1683496.0,1542967.0,1600190.0,1687032.0,1.0,1.0,1.0,1.0,0.990874762397806,1.092873488299962,1.050694884734969,1.0,All;;;,All;;;,All;;;,All;;;
janos-us-DDM,7200.0,7200.0,7200.0,7200.0,279.85671967845803,288.46793103777804,282.3149871650543,279.514998092046,timelimit,timelimit,timelimit,timelimit,13002989.0,16158469.0,15048523.0,15164001.0,1.0,1.0,1.0,1.0,1.0002670711847235,1.0069971301306215,1.0021883206349154,1.0,All;;;,All;;;,All;;;,All;;;
k16x240,2346.57,2340.29,2961.71,2977.08,62.410864515847564,62.61231088145496,128.71857979772065,127.68318453447371,ok,ok,ok,ok,10775190.0,10775190.0,13633517.0,13633517.0,0.7889209529038392,0.7868185652878397,0.9948545067423705,1.0,0.9421182111130162,0.9422968484895152,1.0009181614813867,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
khb05250,0.5,0.73,0.68,0.64,2.0215680814480397,3.6905326732857477,3.644110322590915,3.36237493857254,ok,ok,ok,ok,393.0,393.0,393.0,393.0,0.9868421052631579,1.0084586466165413,1.0037593984962405,1.0,0.9986636863304681,1.0003270580429462,1.0002807912585276,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
l152lav,1.85,2.26,2.24,1.77,22.50894654721753,43.91473508826891,43.238425003989576,22.460474471348196,ok,ok,ok,ok,2570.0,2570.0,2852.0,2570.0,1.0067969413763806,1.0416312659303313,1.0399320305862363,1.0,1.0000474072857382,1.0209829730855988,1.0203215195613153,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
lectsched-1,109.15,108.43,108.75,108.9,10900.0,10800.0,10900.0,10900.0,ok,ok,ok,ok,82246.0,82246.0,82246.0,82246.0,1.0021026072329688,0.9960470984020185,0.9987384356602186,1.0,1.0,0.9915966386554622,1.0,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
lectsched-1-obj,7200.0,7200.0,7200.0,7200.0,295659.11235748616,295108.81083822146,294530.51150909223,293653.4200497939,timelimit,timelimit,timelimit,timelimit,4993236.0,4985670.0,4994635.0,5008615.0,1.0,1.0,1.0,1.0,1.0068069541068057,1.0049393310560644,1.0029766885419151,1.0,All;;;,All;;;,All;;;,All;;;
lectsched-2,28.27,27.68,27.82,27.58,2830.0,2770.0,2780.0,2760.0,ok,ok,ok,ok,8788.0,8788.0,8788.0,8788.0,1.0183608302288452,1.0026609898882384,1.0063863757317724,1.0,1.0186170212765957,1.002659574468085,1.0053191489361701,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
lectsched-3,80.15,80.11,79.66,79.26,8009.999999999999,8009.999999999999,7970.0,7920.0,ok,ok,ok,ok,48883.0,48883.0,48883.0,48883.0,1.009970871611024,1.0095227425498543,1.004481290611696,1.0,1.0100896860986548,1.0100896860986548,1.0056053811659194,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
lectsched-4-obj,96.05,95.57,96.82,95.71,6572.956361491965,6535.599345958479,6618.350300885904,6552.0342835698875,ok,ok,ok,ok,181389.0,181389.0,181389.0,181389.0,1.0032163466086463,0.9986756219846751,1.0105004256929335,1.0,1.002770389690576,0.9978237734371566,1.0087812124291191,1.0,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010
leo1,4498.06,3445.4,4499.6,4484.55,4318.656565929206,3574.529318328471,4317.752528924573,4302.777110236272,ok,ok,ok,ok,15320867.0,11937531.0,15320867.0,15320867.0,1.0030058626558833,0.7687977661834888,1.003348499849818,1.0,1.0029945546197447,0.8626667165583822,1.0028240709305682,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
leo2,7200.0,7200.0,7200.0,7200.0,15383.753500052408,21447.400160105313,15996.39012937075,16900.78880235433,timelimit,timelimit,timelimit,timelimit,21689841.0,19835764.0,21991741.0,22000443.0,1.0,1.0,1.0,1.0,0.9152531590059092,1.2539894419151523,0.9494771608687639,1.0,All;;;,All;;;,All;;;,All;;;
liu,7200.0,7200.0,7200.0,7200.0,88823.3838770963,119239.64179104069,117481.26337161058,154172.55023085338,timelimit,timelimit,timelimit,timelimit,32287809.0,30859547.0,30717861.0,34048339.0,1.0,1.0,1.0,1.0,0.5788612982351854,0.7748770102196407,0.7635452481469408,1.0,All;;;,All;;;,All;;;,All;;;
lotsize,7200.0,7200.0,7200.0,7200.0,14444.206835428964,14346.591302089324,14447.171910308056,14443.038682569051,timelimit,timelimit,timelimit,timelimit,6865863.0,6881098.0,6875766.0,6876118.0,1.0,1.0,1.0,1.0,1.0000756426817237,0.9937546371240662,1.0002676434232902,1.0,All;;;,All;;;,All;;;,All;;;
lrn,898.02,1018.78,960.23,807.22,4526.448242376277,4557.439954503126,4551.382573448484,4538.490989654142,ok,ok,ok,ok,306338.0,325464.0,329964.0,329689.0,1.1111083918651037,1.258877658402878,1.18723232422114,1.0,0.9978256266372265,1.003421322682366,1.002327634696603,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
lrsa120,7200.0,7200.0,7200.0,7200.0,720001.0,720001.0,720001.0,720000.0,timelimit,timelimit,timelimit,timelimit,74349502.0,74235905.0,73136814.0,74449214.0,1.0,1.0,1.0,1.0,1.000001386962552,1.000001386962552,1.000001386962552,1.0,All;;;,All;;;,All;;;,All;;;
lseu,0.96,1.34,1.46,0.98,7.920774435738655,15.454742718893769,15.82050195578559,7.920774435738655,ok,ok,ok,ok,1710.0,1710.0,1710.0,1710.0,0.9981785063752278,1.0327868852459017,1.0437158469945356,1.0,1.0,1.0074747623764109,1.007837647283805,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
m100n500k4r1,7200.0,7200.0,7200.0,7200.0,29184.4,29190.0,29184.4,29182.800000000003,timelimit,timelimit,timelimit,timelimit,105936938.0,105301030.0,105881391.0,105594240.0,1.0,1.0,1.0,1.0,1.0000530103237606,1.0002385464569223,1.0000530103237606,1.0,All;;;MIPLIB2010,All;;;MIPLIB2010,All;;;MIPLIB2010,All;;;MIPLIB2010
macrophage,182.98,182.6,182.68,183.69,431.1272280825078,424.1259902738073,425.2241355450066,431.01549524450326,ok,ok,ok,ok,489175.0,489175.0,489175.0,489175.0,0.9963343487015334,0.9943724508234808,0.9947854819557025,1.0,1.0000780794047135,0.9951855832493841,0.9959529720546408,1.0,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010
manna81,0.5,0.5,0.5,0.69,13.123670616833788,13.123670616833788,11.776055910057734,24.71133394105135,ok,ok,ok,ok,3155.0,3155.0,3155.0,3155.0,0.9822263797942002,0.9822263797942002,0.9822263797942002,1.0,0.9886917779276908,0.9886917779276908,0.9873766615020794,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
map06,725.82,822.12,778.48,1094.21,7632.2145328719735,9890.452982698962,7315.162698961937,19657.301038062287,ok,ok,ok,ok,265112.0,302795.0,282393.0,488234.0,0.6663768667191929,0.7535885384120774,0.7140670705753435,1.0,0.41787717170634314,0.5271963148831817,0.40252899851925295,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
map10,993.64,958.48,981.79,921.62,12045.608262626261,11677.232323232323,11764.369838383838,11623.49494949495,ok,ok,ok,ok,440905.0,411360.0,419422.0,412442.0,1.0773061978059724,1.0395654880745369,1.0645864193555312,1.0,1.0334387041639526,1.0042569331197397,1.0111597374144412,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
map14,806.68,824.84,808.03,806.4,3349.940652818991,3354.2284866468844,3350.237388724036,3349.6439169139467,ok,ok,ok,ok,264541.0,264541.0,264541.0,264541.0,1.000342969132778,1.0225869671729546,1.0019965703086722,1.0,1.0000682207350102,1.0010540103559076,1.0001364414700205,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
map18,346.27,351.36,336.64,336.75,1681.086186540732,1676.1983471074382,1671.310507674144,1686.198347107438,ok,ok,ok,ok,90452.0,90452.0,90452.0,90452.0,1.0274549387166545,1.0421341023792359,0.9996827685652487,1.0,0.9980968789694137,0.9962772667138418,0.9944576544582697,1.0,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010
map20,235.28,247.09,236.74,233.59,1410.715835140998,1410.108459869848,1408.9370932754882,1406.4425162689804,ok,ok,ok,ok,93513.0,93513.0,93513.0,93513.0,1.0069378874338026,1.0554209942936903,1.0129315653351945,1.0,1.0017757826514149,1.0015233871476603,1.0010366243904198,1.0,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010
markshare1,7200.0,7200.0,7200.0,7200.0,492444.571710326,605909.2893835341,605874.2213846094,605706.4719305506,timelimit,timelimit,timelimit,timelimit,60964815.0,61719810.0,61815599.0,62090837.0,1.0,1.0,1.0,1.0,0.8133168089342722,1.0003342925489787,1.0002764919476217,1.0,All;;;,All;;;,All;;;,All;;;
markshare2,7200.0,7200.0,7200.0,7200.0,685127.6264844423,686991.0952747586,685177.5638539417,685154.4587732756,timelimit,timelimit,timelimit,timelimit,19390397.0,18884598.0,19231072.0,19344993.0,1.0,1.0,1.0,1.0,0.9999608946812336,1.002676710000204,1.0000336732937762,1.0,All;;;,All;;;,All;;;,All;;;
markshare_5_0,7200.0,7200.0,7200.0,7200.0,397312.5242993848,397342.81739006605,397154.78504499886,397370.7393910914,timelimit,timelimit,timelimit,timelimit,82347749.0,82282707.0,82705651.0,82057193.0,1.0,1.0,1.0,1.0,0.999853867049082,0.9999299095082435,0.9994579061041917,1.0,All;;;,All;;;,All;;;,All;;;
mas74,1877.64,1895.16,1890.7,1883.35,315.1247307999748,315.04679175935047,317.4142021621278,314.5793672782553,ok,ok,ok,ok,16640223.0,16640223.0,16640223.0,16640223.0,0.9969841814772759,1.0062376211477013,1.0038820080809148,1.0,1.000414857813301,1.0003555696162059,1.002156457764693,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
mas76,164.97,164.22,163.02,163.59,14.375679591166067,7.121882874265098,7.121870575819042,14.058943028466327,ok,ok,ok,ok,1165770.0,1165770.0,1165770.0,1165770.0,1.0079497666916297,1.003629241315744,0.9967164007143269,1.0,1.0003123453176734,0.9931591154519246,0.9931591033239845,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
maxgasflow,7200.0,7200.0,7200.0,7200.0,12821.119544583515,12768.665622517716,12753.669664406338,12756.986832952622,timelimit,timelimit,timelimit,timelimit,4379663.0,4440884.0,4447160.0,4447921.0,1.0,1.0,1.0,1.0,1.0046618283792548,1.0008489351416052,0.999758873902653,1.0,All;;;,All;;;,All;;;,All;;;
mc11,407.19,408.26,407.7,441.93,690.1832968209862,685.1473479349879,695.6832532473803,694.7446168337999,ok,ok,ok,ok,227256.0,227256.0,227256.0,230304.0,0.9231296882260527,0.9254973115305467,0.9242581815767928,1.0,0.9973085502278595,0.9943370412252779,1.000553851243578,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
mcsched,280.89,280.61,278.81,281.83,158.10721086428177,158.10067682721652,155.422567391731,172.02828296707904,ok,ok,ok,ok,536268.0,536268.0,536268.0,536268.0,0.9967789466470205,0.9958194839461332,0.9896515094404277,1.0,0.9881222387675193,0.9881166637851062,0.9858316426176087,1.0,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010
methanosarcina,7200.0,7200.0,7200.0,7200.0,15002.948020848842,14974.38700505174,15013.441505545628,15046.452770079002,timelimit,timelimit,timelimit,timelimit,7528192.0,7546300.0,7525503.0,7519975.0,1.0,1.0,1.0,1.0,0.997288824523805,0.9955089286049786,0.9979427687223853,1.0,All;;;,All;;;,All;;;,All;;;
mik-250-1-100-1,95.06,95.03,95.0,95.91,42.49216982121717,49.62535029747187,47.50048704461329,26.107839170375698,ok,ok,ok,ok,1008047.0,1008047.0,1008047.0,1008047.0,0.9919743178170145,0.9916910584458503,0.9914077990746861,1.0,1.0159674549061906,1.022919141857556,1.0208483426961574,1.0,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010
mine-166-5,83.52,84.72,83.69,82.68,4150.2674297701005,4192.232828896913,4141.636051039198,4093.0899896675005,ok,ok,ok,ok,17900.0,17900.0,17900.0,17900.0,1.0090634441087611,1.0220112214069916,1.010897712559344,1.0,1.0112264735589982,1.0194661471583157,1.0095317501693832,1.0,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010
